id,city
269721,San Marcos
269722,Carlsbad
269801,San Diego
269810,San Diego
269859,San Diego
269862,San Diego
269863,Carlsbad
269872,San Diego
269874,Escondido
269885,San Diego
269908,Vista
269916,Chula Vista
269923,Vista
269926,Carlsbad
269937,El Cajon
269955,San Diego
269956,La Jolla
269981,San Diego
269987,San Diego
269988,Escondido
269991,Del Mar
269992,San Diego
270018,San Diego
270031,San Diego
270035,San Diego
270078,San Diego
270079,San Diego
270109,Escondido
270148,Chula Vista
270161,San Diego
270162,San Diego
270197,San Diego
270198,Encinitas
270219,San Diego
270263,San Ysidro
270268,El Cajon
270271,Vista
270318,Carlsbad
270322,Carlsbad
270336,Oceanside
270342,Escondido
270364,La Mesa
270399,San Diego
270411,San Diego
270450,El Cajon
270466,San Diego
270472,San Diego
270484,San Diego
270490,Encinitas
270513,San Diego
270521,Escondido
270540,La Jolla
270556,National City
270567,Chula Vista
270570,San Diego
270584,San Diego
270585,Vista
270592,Vista
270598,San Diego
270610,San Diego
270622,La Jolla
270631,Spring Valley
270648,San Diego
270651,San Diego
270666,San Marcos
270701,San Diego
270702,Oceanside
270723,Chula Vista
270783,Oceanside
270791,San Diego
270800,La Mesa
270826,Escondido
270830,San Diego
270846,Escondido
270850,San Diego
270851,San Diego
270881,Escondido
270882,San Diego
270896,Carlsbad
270898,Oceanside
270916,Escondido
270968,La Jolla
270982,Encinitas
270984,Chula Vista
271000,Carlsbad
271023,San Diego
271024,San Diego
271032,Santee
271043,San Diego
271057,San Diego
271058,San Diego
271067,La Mesa
271075,San Diego
271085,Encinitas
271086,San Diego
271095,Santee
271098,San Diego
271121,Chula Vista
271147,Carlsbad
271166,San Diego
271168,Solana Beach
271178,Escondido
271181,Bonita
271193,San Marcos
271195,Escondido
271234,La Mesa
271235,La Jolla
271236,San Diego
271252,La Jolla
271254,Escondido
271283,San Diego
271287,Oceanside
271321,San Diego
271337,Vista
271346,Vista
271354,San Diego
271371,San Diego
271387,San Diego
271388,San Diego
271399,San Diego
271407,El Cajon
271461,San Diego
271462,Chula Vista
271465,San Diego
271466,San Diego
271467,San Ysidro
271472,La Jolla
271477,San Diego
271480,La Mesa
271490,San Diego
271500,La Jolla
271506,Bonita
271552,Ramona
271572,Poway
271578,Chula Vista
271584,San Diego
271586,San Diego
271594,Oceanside
271616,San Diego
271620,San Diego
271643,National City
271653,Carlsbad
271655,San Diego
271673,San Diego
271692,San Diego
271696,San Diego
271700,Oceanside
271724,National City
271765,Carlsbad
271781,Oceanside
271812,San Diego
271815,San Diego
271842,Escondido
271868,San Diego
271877,San Diego
271887,Ramona
271909,San Diego
271911,Vista
271926,La Mesa
271934,San Diego
271937,San Diego
271938,San Diego
271966,La Jolla
271969,Escondido
271981,San Diego
271983,Chula Vista
271991,Carlsbad
271992,San Diego
271996,San Diego
271997,San Diego
272016,San Diego
272018,Solana Beach
272036,Encinitas
272042,Poway
272051,San Diego
272055,San Diego
272058,Ramona
272059,San Diego
272084,National City
272126,San Diego
272138,Coronado
272140,San Diego
272155,Chula Vista
272160,San Diego
272174,El Cajon
272180,San Diego
272201,San Diego
272214,La Jolla
272216,San Diego
272221,Escondido
272229,Escondido
272239,Oceanside
272276,Chula Vista
272295,San Diego
272298,San Diego
272309,San Diego
272341,San Diego
272395,Encinitas
272396,La Mesa
272402,National City
272409,La Mesa
272412,San Diego
272426,San Diego
272435,San Diego
272466,Chula Vista
272475,San Diego
272480,Chula Vista
272491,La Mesa
272492,Oceanside
272498,San Diego
272503,Escondido
272506,Encinitas
272527,Santee
272536,Oceanside
272563,San Diego
272571,San Diego
272597,Lemon Grove
272607,Chula Vista
272629,San Diego
272635,Encinitas
272647,Imperial Beach
272678,Oceanside
272682,Carlsbad
272707,San Diego
272720,San Diego
272721,San Diego
272727,National City
272734,Oceanside
272748,San Diego
272766,Solana Beach
272776,Spring Valley
272784,Encinitas
272788,Oceanside
272792,San Diego
272795,San Diego
272796,San Diego
272801,San Diego
272829,Poway
272838,Oceanside
272854,San Diego
272858,San Diego
272862,San Diego
272870,San Diego
272879,San Diego
272895,Carlsbad
272906,San Diego
272913,San Diego
272944,Coronado
272950,San Diego
272955,Oceanside
272973,San Diego
272976,National City
272995,Bonita
273002,San Diego
273026,San Diego
273082,San Diego
273089,San Diego
273103,La Mesa
273104,San Diego
273126,El Cajon
273148,National City
273173,San Diego
273176,San Diego
273177,Encinitas
273208,Escondido
273210,Escondido
273228,San Diego
273239,San Diego
273281,La Jolla
273296,Carlsbad
273305,San Diego
273327,Escondido
273343,La Jolla
273351,San Diego
273367,San Diego
273394,San Diego
273407,Escondido
273414,San Diego
273423,San Diego
273476,San Diego
273492,San Diego
273512,San Diego
273513,San Diego
273515,San Diego
273521,Bonita
273543,San Diego
273547,San Diego
273558,Ramona
273602,San Diego
273617,San Diego
273641,Chula Vista
273682,Ramona
273702,El Cajon
273705,San Diego
273717,San Diego
273725,National City
273735,San Diego
273739,San Diego
273744,Carlsbad
273757,San Diego
273767,San Diego
273768,San Diego
273783,Chula Vista
273841,San Diego
273843,San Diego
273844,La Jolla
273850,San Diego
273852,Rancho Santa Fe
273856,San Diego
273864,National City
273866,San Marcos
273898,San Diego
273899,San Diego
273900,San Diego
273909,San Diego
273924,San Diego
273925,Carlsbad
273937,Solana Beach
273941,San Diego
273981,San Diego
273982,San Diego
273986,San Diego
273996,Chula Vista
274010,San Diego
274012,San Diego
274040,San Diego
274042,San Diego
274054,San Diego
274071,Ramona
274086,Carlsbad
274109,San Diego
274113,San Diego
274117,Ramona
274136,San Diego
274139,San Diego
274143,San Diego
274146,San Diego
274164,San Diego
274165,San Diego
274169,San Diego
274171,San Diego
274182,San Diego
274214,La Mesa
274285,Carlsbad
274307,Oceanside
274345,San Diego
274367,Carlsbad
274375,Chula Vista
274377,San Diego
274380,National City
274390,San Diego
274397,San Diego
274417,Lemon Grove
274425,San Diego
274432,Poway
274433,La Jolla
274436,La Mesa
274439,El Cajon
274452,San Diego
274456,La Mesa
274493,San Diego
274523,San Diego
274525,Oceanside
274544,San Diego
274563,National City
274582,Chula Vista
274583,San Diego
274585,San Diego
274586,Poway
274587,National City
274592,Poway
274596,San Diego
274598,San Diego
274606,San Diego
274629,San Diego
274644,San Diego
274672,National City
274678,San Diego
274680,San Diego
274683,San Diego
274703,Santee
274710,San Diego
274739,La Mesa
274753,San Diego
274757,Carlsbad
274765,San Diego
274771,San Diego
274798,San Diego
274808,Escondido
274809,San Diego
274810,Coronado
274849,San Diego
274854,San Diego
274871,La Mesa
274876,San Diego
274886,San Diego
274902,San Diego
274936,San Diego
274938,San Diego
274952,San Diego
274964,San Diego
274978,San Diego
274987,Lemon Grove
274990,Encinitas
274991,La Mesa
274992,Bonita
274999,San Marcos
275053,San Diego
275055,San Diego
275084,Escondido
275105,San Diego
275113,San Diego
275115,San Diego
275117,La Jolla
275132,Chula Vista
275137,Oceanside
275138,Encinitas
275150,Chula Vista
275170,El Cajon
275174,San Diego
275189,Oceanside
275197,Bonita
275223,San Diego
275229,San Diego
275230,San Diego
275250,San Diego
275283,Santee
275284,San Diego
275296,Ramona
275297,San Diego
275299,San Diego
275313,Bonita
275344,La Mesa
275349,Chula Vista
275350,San Diego
275367,San Diego
275369,San Diego
275373,San Diego
275401,San Marcos
275405,San Marcos
275415,San Diego
275418,San Diego
275420,San Diego
275422,San Diego
275427,Oceanside
275433,El Cajon
275435,Oceanside
275464,San Diego
275475,Chula Vista
275524,San Diego
275566,Vista
275567,Oceanside
275577,San Diego
275581,Escondido
275589,San Diego
275609,Chula Vista
275617,Chula Vista
275623,San Diego
275640,San Diego
275697,San Diego
275699,San Diego
275719,Escondido
275770,San Diego
275771,San Diego
275793,San Diego
275797,San Diego
275822,San Diego
275827,La Mesa
275830,San Diego
275834,San Diego
275843,San Diego
275848,San Diego
275873,Spring Valley
275876,San Diego
275880,San Diego
275893,Poway
275895,San Diego
275919,Chula Vista
275920,Imperial Beach
275930,Escondido
275988,Escondido
275999,Encinitas
276020,San Diego
276037,San Diego
276108,San Diego
276109,Oceanside
276115,Bonita
276131,San Diego
276133,San Diego
276134,San Diego
276160,San Diego
276180,San Diego
276196,San Diego
276205,Encinitas
276206,Encinitas
276215,San Diego
276234,San Diego
276236,San Diego
276237,San Diego
276241,San Marcos
276249,Chula Vista
276274,Chula Vista
276277,San Diego
276278,San Diego
276299,San Diego
276330,Escondido
276331,San Diego
276332,Escondido
276362,San Diego
276373,Chula Vista
276375,San Diego
276380,San Diego
276381,San Diego
276388,National City
276389,Lemon Grove
276396,San Diego
276399,San Diego
276402,San Diego
276415,San Diego
276419,Vista
276425,San Diego
276428,San Diego
276430,San Diego
276431,San Ysidro
276446,San Diego
276510,San Marcos
276516,La Jolla
276528,San Diego
276598,San Diego
276626,San Diego
276628,San Diego
276631,Carlsbad
276637,San Diego
276659,San Diego
276672,Chula Vista
276687,Chula Vista
276698,San Diego
276699,San Diego
276720,Escondido
276790,El Cajon
276801,San Diego
276859,San Diego
276861,San Diego
276863,San Diego
276871,San Diego
276882,San Diego
276889,San Diego
276954,San Diego
276955,San Diego
276957,San Diego
276971,San Diego
276985,San Diego
276986,San Diego
277006,San Diego
277007,Escondido
277011,San Diego
277045,San Diego
277047,San Diego
277060,National City
277092,San Diego
277093,El Cajon
277113,Lemon Grove
277123,Solana Beach
277124,San Diego
277162,San Diego
277172,Oceanside
277186,San Diego
277188,San Diego
277189,San Diego
277190,San Diego
277206,San Diego
277207,San Diego
277240,Poway
277243,San Diego
277247,San Diego
277258,Chula Vista
277259,San Diego
277264,Chula Vista
277302,Vista
277317,Carlsbad
277321,Carlsbad
277331,San Diego
277364,Spring Valley
277372,San Diego
277376,Escondido
277384,San Diego
277390,San Marcos
277408,El Cajon
277414,San Diego
277428,San Diego
277433,San Diego
277437,Escondido
277440,San Diego
277461,San Diego
277463,Ramona
277472,Carlsbad
277539,Santee
277580,El Cajon
277581,El Cajon
277610,San Marcos
277642,San Diego
277647,San Diego
277649,Escondido
277654,Chula Vista
277663,San Diego
277672,San Diego
277691,San Diego
277692,San Diego
277701,National City
277706,Escondido
277708,San Diego
277709,Ramona
277711,Ramona
277756,San Diego
277757,San Diego
277786,San Diego
277799,San Diego
277805,San Diego
277806,San Diego
277808,Chula Vista
277814,Bonita
277822,San Diego
277833,Chula Vista
277840,Escondido
277855,Oceanside
277858,Santee
277913,Oceanside
277928,Oceanside
277975,San Diego
277981,San Diego
277982,Oceanside
278001,San Diego
278016,San Diego
278027,San Diego
278055,La Jolla
278063,San Diego
278084,Escondido
278085,Poway
278087,San Diego
278088,San Diego
278125,La Mesa
278132,Solana Beach
278135,San Diego
278157,San Diego
278163,San Diego
278179,Chula Vista
278183,Del Mar
278186,La Jolla
278192,Poway
278223,San Diego
278250,San Diego
278313,San Diego
278322,San Diego
278329,San Diego
278348,San Diego
278359,San Diego
278360,San Diego
278386,Chula Vista
278389,Carlsbad
278405,San Diego
278453,San Diego
278454,San Diego
278467,San Diego
278514,San Diego
278515,Carlsbad
278516,San Diego
278517,San Diego
278568,Del Mar
278598,La Jolla
278600,San Diego
278601,San Diego
278602,San Diego
278610,Spring Valley
278618,Imperial Beach
278621,San Diego
278623,San Diego
278625,Chula Vista
278626,San Diego
278629,San Diego
278732,San Diego
278751,La Mesa
278753,Chula Vista
278781,San Diego
278786,Escondido
278787,Escondido
278793,National City
278795,Carlsbad
278796,San Diego
278799,San Diego
278816,San Diego
278846,Poway
278858,San Diego
278859,Encinitas
278860,San Marcos
278861,San Diego
278864,San Diego
278878,San Diego
278882,San Diego
278892,San Diego
278911,Chula Vista
278924,San Diego
278931,El Cajon
278965,Chula Vista
278968,Chula Vista
278975,La Jolla
278977,San Diego
278997,San Diego
278998,Carlsbad
278999,Carlsbad
279004,San Diego
279042,Chula Vista
279061,El Cajon
279066,Encinitas
279068,National City
279069,San Diego
279114,Vista
279122,Oceanside
279137,San Diego
279193,Vista
279200,La Jolla
279201,Oceanside
279258,San Diego
279282,San Diego
279315,San Diego
279326,Chula Vista
279331,San Diego
279335,San Diego
279385,Solana Beach
279442,San Diego
279448,San Marcos
279468,San Diego
279475,Encinitas
279503,San Diego
279514,Escondido
279527,La Jolla
279530,San Diego
279545,San Diego
279549,San Diego
279561,San Diego
279564,San Diego
279591,San Diego
279596,Encinitas
279601,San Diego
279606,San Diego
279617,Encinitas
279618,San Marcos
279620,San Diego
279630,Chula Vista
279648,San Diego
279667,Ramona
279699,National City
279708,La Jolla
279711,Oceanside
279713,Carlsbad
279760,San Diego
279786,Chula Vista
279787,El Cajon
279795,San Diego
279803,Carlsbad
279809,Chula Vista
279873,El Cajon
279876,San Diego
279877,San Diego
279899,San Ysidro
279911,San Diego
279915,San Diego
279936,Carlsbad
279940,San Diego
279955,San Diego
279975,San Diego
279989,San Diego
279992,Escondido
280001,San Diego
280002,Santee
280010,San Diego
280012,San Diego
280020,San Diego
280023,Escondido
280035,Chula Vista
280051,Encinitas
280052,La Jolla
280079,Del Mar
280080,El Cajon
280083,San Diego
280084,San Diego
280093,Escondido
280095,San Diego
280098,San Diego
280106,San Marcos
280110,Bonita
280115,San Diego
280146,San Diego
280150,San Diego
280183,San Diego
280187,San Diego
280188,San Diego
280197,San Diego
280226,San Diego
280231,San Diego
280235,La Mesa
280243,San Diego
280250,San Diego
280266,San Diego
280277,San Diego
280297,San Diego
280299,Spring Valley
280300,Chula Vista
280313,Carlsbad
280320,San Diego
280335,San Diego
280354,Chula Vista
280362,San Diego
280363,Carlsbad
280367,La Mesa
280368,Escondido
280381,San Diego
280388,Poway
280391,San Diego
280396,Carlsbad
280397,San Diego
280399,Escondido
280408,Vista
280430,Vista
280441,San Diego
280444,Oceanside
280494,Bonita
280498,El Cajon
280519,San Diego
280520,San Diego
280539,San Marcos
280540,Escondido
280545,Carlsbad
280548,Escondido
280550,San Diego
280560,San Diego
280588,Oceanside
280592,Spring Valley
280601,Escondido
280632,Vista
280637,San Diego
280669,San Diego
280674,Coronado
280685,Carlsbad
280691,San Marcos
280697,San Diego
280699,San Diego
280712,Chula Vista
280724,Spring Valley
280744,San Diego
280756,Oceanside
280761,Ramona
280767,Oceanside
280771,San Diego
280782,San Diego
280807,Oceanside
280824,San Diego
280826,San Diego
280862,San Diego
280865,San Diego
280872,Vista
280873,National City
280884,Santee
280885,San Diego
280927,San Diego
280931,Escondido
280934,San Diego
280955,San Diego
280957,San Diego
280966,Chula Vista
280985,San Diego
281010,Carlsbad
281067,Poway
281078,San Diego
281082,National City
281093,Escondido
281100,San Diego
281105,San Diego
281108,San Diego
281147,San Diego
281150,San Diego
281162,El Cajon
281174,San Diego
281189,Poway
281209,Lemon Grove
281270,San Diego
281309,San Diego
281316,National City
281341,Santee
281346,Poway
281410,La Mesa
281415,San Diego
281442,San Diego
281455,San Diego
281464,San Diego
281476,San Diego
281486,San Diego
281495,Santee
281523,Escondido
281528,Escondido
281537,La Jolla
281549,San Diego
281551,San Diego
281560,Carlsbad
281573,San Diego
281574,Santee
281590,National City
281599,National City
281606,San Diego
281617,San Diego
281624,La Mesa
281658,La Jolla
281660,National City
281694,La Mesa
281699,San Diego
281729,San Diego
281752,San Diego
281756,San Diego
281768,San Diego
281775,San Marcos
281782,Oceanside
281784,San Diego
281786,San Diego
281821,San Diego
281835,Santee
281859,La Jolla
281865,San Diego
281866,San Diego
281875,San Diego
281889,San Diego
281891,San Diego
281900,Carlsbad
281904,San Diego
281911,San Diego
281918,San Diego
281961,Escondido
281970,Chula Vista
281976,Escondido
281979,San Diego
282011,San Marcos
282015,San Diego
282051,San Diego
282102,Escondido
282114,Carlsbad
282121,San Diego
282125,San Diego
282131,San Diego
282136,San Diego
282144,San Diego
282159,San Diego
282172,Escondido
282182,Ramona
282198,Spring Valley
282252,San Diego
282275,San Diego
282280,San Diego
282287,San Diego
282295,La Mesa
282301,San Diego
282328,San Diego
282346,San Diego
282350,Chula Vista
282374,Lemon Grove
282388,San Diego
282392,San Diego
282413,San Diego
282439,San Diego
282440,San Diego
282448,San Diego
282454,San Diego
282461,San Diego
282492,Vista
282508,San Diego
282512,San Diego
282530,Encinitas
282531,Escondido
282533,San Diego
282560,San Diego
282564,San Diego
282592,San Diego
282596,San Diego
282599,San Diego
282615,El Cajon
282624,San Diego
282635,San Diego
282674,San Diego
282676,San Diego
282682,Carlsbad
282691,San Diego
282696,Escondido
282714,San Diego
282715,San Diego
282729,San Diego
282748,San Diego
282759,La Mesa
282765,Carlsbad
282797,San Diego
282854,Carlsbad
282856,San Diego
282877,San Marcos
282888,San Diego
282892,Escondido
282894,Chula Vista
282921,San Diego
282922,San Diego
282940,San Diego
282947,San Diego
282948,Vista
282973,San Diego
282978,Oceanside
282996,San Diego
283006,San Diego
283040,El Cajon
283045,San Diego
283047,San Diego
283049,San Diego
283105,San Diego
283133,San Diego
283155,San Diego
283158,San Diego
283170,Chula Vista
283174,Santee
283180,Oceanside
283213,Chula Vista
283225,Escondido
283235,San Diego
283237,San Diego
283239,San Diego
283242,San Diego
283243,San Diego
283257,La Mesa
283268,Chula Vista
283300,San Diego
283301,San Diego
283302,San Diego
283304,San Diego
283316,San Diego
283346,La Mesa
283354,Carlsbad
283394,San Diego
283408,San Diego
283409,San Diego
283411,San Diego
283422,San Diego
283461,Spring Valley
283474,Escondido
283479,Escondido
283484,National City
283523,San Diego
283538,Imperial Beach
283543,Escondido
283568,San Diego
283574,Escondido
283576,Escondido
283592,San Diego
283624,San Diego
283653,San Diego
283657,San Diego
283666,La Mesa
283676,Coronado
283684,San Diego
283699,Chula Vista
283706,Carlsbad
283717,San Diego
283720,San Diego
283727,National City
283749,San Marcos
283767,San Diego
283778,San Diego
283787,Carlsbad
283791,San Diego
283797,Encinitas
283888,San Diego
283889,San Diego
283895,San Marcos
283901,Lemon Grove
283905,Bonita
283926,La Mesa
283928,Escondido
283936,San Diego
283940,Oceanside
283944,San Diego
283950,San Diego
283957,La Mesa
283962,San Diego
283964,San Diego
283971,San Diego
283972,La Mesa
283974,Chula Vista
284002,San Diego
284019,San Diego
284054,San Diego
284066,San Diego
284072,San Diego
284088,San Diego
284095,Coronado
284097,San Diego
284133,Encinitas
284141,San Diego
284142,Carlsbad
284145,San Diego
284151,San Diego
284158,Chula Vista
284186,National City
284188,Escondido
284218,San Diego
284246,La Mesa
284255,San Diego
284266,Chula Vista
284280,San Diego
284282,Chula Vista
284299,Oceanside
284331,San Diego
284340,San Diego
284353,Escondido
284395,San Diego
284397,San Diego
284406,Solana Beach
284449,La Jolla
284454,Carlsbad
284466,La Mesa
284468,San Marcos
284473,La Jolla
284484,Escondido
284485,Poway
284492,San Diego
284497,San Diego
284517,San Diego
284527,San Diego
284530,Spring Valley
284534,San Diego
284546,San Diego
284549,San Diego
284556,Oceanside
284560,Chula Vista
284584,Del Mar
284586,Oceanside
284592,Escondido
284594,San Diego
284613,San Diego
284619,San Diego
284622,National City
284628,San Diego
284635,Carlsbad
284647,San Diego
284648,San Diego
284665,San Diego
284667,San Diego
284671,San Diego
284679,Poway
284683,Oceanside
284686,San Diego
284700,Bonita
284732,El Cajon
284771,Encinitas
284775,San Diego
284787,Vista
284790,San Diego
284815,Carlsbad
284820,San Diego
284828,El Cajon
284829,Santee
284839,Carlsbad
284840,Spring Valley
284842,Spring Valley
284857,San Diego
284906,Carlsbad
284908,La Jolla
284910,Vista
284923,Carlsbad
284952,San Diego
284979,San Diego
284985,Carlsbad
285028,San Diego
285034,Poway
285058,La Mesa
285064,San Diego
285066,San Diego
285073,Lemon Grove
285080,Chula Vista
285084,Ramona
285085,Ramona
285107,San Diego
285118,San Diego
285137,Encinitas
285141,San Diego
285178,San Diego
285182,La Mesa
285195,San Diego
285198,San Diego
285204,San Diego
285224,Encinitas
285269,San Diego
285270,San Diego
285283,San Diego
285308,Carlsbad
285332,Encinitas
285334,Chula Vista
285335,Chula Vista
285348,Chula Vista
285377,San Diego
285388,San Diego
285392,Del Mar
285394,San Diego
285425,San Diego
285436,San Diego
285447,San Diego
285451,Santee
285464,La Mesa
285490,Oceanside
285501,San Diego
285514,San Diego
285536,San Diego
285555,San Diego
285573,National City
285580,Escondido
285632,Chula Vista
285643,La Jolla
285675,San Diego
285736,San Diego
285738,San Diego
285773,Encinitas
285793,San Diego
285807,Chula Vista
285823,San Diego
285828,San Marcos
285829,San Diego
285832,Lemon Grove
285834,Encinitas
285836,Oceanside
285839,San Diego
285870,San Diego
285874,San Diego
285877,Del Mar
285884,La Mesa
285900,San Diego
285902,Bonita
285907,San Diego
285916,San Ysidro
285923,El Cajon
285953,Escondido
285956,Chula Vista
285961,San Diego
286000,San Diego
286009,San Diego
286015,Escondido
286019,Poway
286029,San Diego
286047,San Diego
286065,Poway
286116,Ramona
286117,Poway
286135,Santee
286149,Ramona
286167,San Diego
286170,Escondido
286178,San Diego
286180,San Diego
286237,Rancho Santa Fe
286279,Encinitas
286280,Escondido
286297,Vista
286315,Escondido
286339,San Diego
286342,Oceanside
286371,San Diego
286393,Encinitas
286431,La Mesa
286445,Imperial Beach
286462,San Diego
286463,San Diego
286480,San Diego
286513,San Diego
286523,San Diego
286548,San Diego
286549,San Diego
286570,Oceanside
286580,Oceanside
286588,Escondido
286597,San Diego
286653,Escondido
286655,Chula Vista
286659,San Diego
286669,Oceanside
286671,San Diego
286683,Oceanside
286688,San Diego
286707,Oceanside
286709,Encinitas
286717,San Diego
286719,Oceanside
286721,Santee
286726,Escondido
286727,San Diego
286747,San Diego
286750,San Diego
286751,San Diego
286776,San Diego
286784,San Diego
286806,National City
286819,San Diego
286849,Escondido
286864,San Diego
286865,San Diego
286883,San Diego
286884,San Diego
286892,Escondido
286896,San Diego
286919,San Diego
286929,Chula Vista
286948,San Diego
286956,San Diego
286967,Ramona
286998,San Diego
287016,Imperial Beach
287031,San Diego
287032,Chula Vista
287033,San Diego
287034,Oceanside
287041,Oceanside
287050,San Diego
287071,Chula Vista
287075,San Diego
287089,Chula Vista
287095,Santee
287119,San Diego
287130,Chula Vista
287132,El Cajon
287133,Escondido
287135,Escondido
287136,San Diego
287138,San Diego
287141,San Diego
287155,San Diego
287178,San Diego
287198,Carlsbad
287200,San Diego
287201,Oceanside
287204,San Diego
287211,San Diego
287219,San Diego
287242,Escondido
287252,San Diego
287280,San Diego
287295,National City
287327,San Diego
287337,Chula Vista
287342,San Diego
287382,National City
287391,San Diego
287393,National City
287396,San Marcos
287401,La Mesa
287434,Encinitas
287440,Encinitas
287443,Carlsbad
287460,Carlsbad
287474,Carlsbad
287480,San Diego
287482,San Diego
287503,San Diego
287535,San Diego
287562,San Diego
287568,San Diego
287571,San Diego
287573,Escondido
287604,San Diego
287640,San Diego
287641,San Diego
287652,San Diego
287653,Chula Vista
287673,San Ysidro
287676,San Diego
287714,Carlsbad
287729,Oceanside
287770,San Diego
287806,San Diego
287816,San Diego
287817,San Diego
287818,Encinitas
287820,San Diego
287822,La Jolla
287825,Spring Valley
287833,Escondido
287835,Escondido
287836,Santee
287840,San Diego
287857,San Diego
287858,Chula Vista
287863,San Diego
287865,Chula Vista
287877,San Diego
287879,San Diego
287885,San Diego
287896,Oceanside
287904,Coronado
287906,San Diego
287915,San Diego
287917,Escondido
287975,Escondido
287987,San Diego
287996,San Diego
288006,San Diego
288024,San Diego
288064,San Diego
288075,San Diego
288088,San Diego
288101,Oceanside
288110,San Diego
288113,Lemon Grove
288146,San Diego
288161,Solana Beach
288172,San Diego
288175,Bonita
288182,San Diego
288224,San Diego
288226,San Diego
288228,Escondido
288230,National City
288235,Imperial Beach
288285,Chula Vista
288315,La Mesa
288318,Chula Vista
288338,La Jolla
288339,San Diego
288344,Vista
288350,San Diego
288363,Oceanside
288371,San Diego
288386,Spring Valley
288392,San Diego
288406,National City
288422,El Cajon
288423,Carlsbad
288426,National City
288433,Encinitas
288434,Escondido
288437,San Diego
288438,San Diego
288440,Encinitas
288441,Chula Vista
288445,Chula Vista
288451,San Diego
288487,San Diego
288506,San Diego
288526,San Marcos
288531,Escondido
288538,San Diego
288547,San Diego
288557,San Diego
288583,San Marcos
288609,San Diego
288630,Chula Vista
288692,Ramona
288699,San Diego
288725,Oceanside
288734,San Diego
288753,San Diego
288763,National City
288764,San Diego
288767,San Diego
288771,National City
288772,National City
288811,San Diego
288861,San Diego
288863,San Diego
288867,San Diego
288887,Encinitas
288889,Escondido
288893,San Diego
288895,San Diego
288898,San Diego
288920,Escondido
288922,Santee
288941,San Diego
288945,San Diego
288972,Chula Vista
289000,San Diego
289009,El Cajon
289056,San Diego
289057,Solana Beach
289096,El Cajon
289103,San Diego
289104,Escondido
289110,San Ysidro
289129,San Diego
289155,San Diego
289161,Carlsbad
289165,San Diego
289201,San Diego
289255,Chula Vista
289256,San Diego
289284,San Diego
289287,Coronado
289294,San Diego
289310,San Diego
289311,National City
289319,Oceanside
289326,Chula Vista
289351,San Diego
289353,La Jolla
289362,San Diego
289364,San Diego
289385,San Diego
289403,San Marcos
289406,San Diego
289439,El Cajon
289441,El Cajon
289478,Poway
289479,San Diego
289481,San Marcos
289495,Ramona
289510,Oceanside
289511,Carlsbad
289522,El Cajon
289548,Spring Valley
289568,Escondido
289595,San Diego
289603,La Jolla
289614,San Diego
289616,San Diego
289625,Imperial Beach
289642,San Diego
289656,Chula Vista
289681,National City
289688,San Diego
289701,San Diego
289702,Chula Vista
289704,Chula Vista
289720,San Diego
289756,Carlsbad
289781,Encinitas
289790,San Diego
289791,San Diego
289807,Encinitas
289810,San Diego
289812,Oceanside
289815,Encinitas
289841,San Diego
289847,San Diego
289859,Escondido
289861,San Diego
289863,Chula Vista
289866,Escondido
289868,Poway
289872,San Diego
289902,Escondido
289909,San Diego
289911,Santee
289912,San Diego
289918,Lemon Grove
289945,Chula Vista
289946,National City
289948,San Diego
289949,Poway
289950,Lemon Grove
289971,Carlsbad
289972,San Diego
289998,Poway
290004,San Diego
290005,Spring Valley
290011,San Diego
290018,Chula Vista
290036,Chula Vista
290074,San Diego
290075,Oceanside
290077,San Diego
290134,San Diego
290139,La Jolla
290172,La Jolla
290187,Poway
290243,Poway
290251,Encinitas
290269,San Diego
290289,National City
290312,San Diego
290339,San Diego
290343,National City
290351,San Diego
290365,San Diego
290409,San Diego
290420,San Diego
290426,San Diego
290438,San Diego
290450,Poway
290465,San Diego
290485,La Jolla
290494,Carlsbad
290497,San Diego
290524,Oceanside
290551,Escondido
290562,San Diego
290584,Lemon Grove
290592,San Diego
290607,San Diego
290629,San Diego
290640,San Diego
290643,Escondido
290667,San Marcos
290668,Encinitas
290726,San Diego
290729,San Ysidro
290735,San Diego
290737,Solana Beach
290738,Carlsbad
290739,Chula Vista
290756,San Diego
290772,Poway
290798,Lemon Grove
290801,Vista
290806,La Jolla
290823,San Diego
290858,Encinitas
290882,Escondido
290887,San Diego
290888,San Diego
290907,San Diego
290931,Del Mar
290933,Escondido
290935,Chula Vista
290937,Chula Vista
290951,San Diego
290952,San Diego
290953,San Diego
290954,San Diego
290958,El Cajon
291001,San Diego
291029,Chula Vista
291055,Encinitas
291065,El Cajon
291090,San Diego
291092,Poway
291095,Carlsbad
291108,San Diego
291123,San Diego
291124,National City
291152,San Diego
291164,San Diego
291186,San Diego
291206,Escondido
291213,Escondido
291216,San Diego
291241,San Diego
291267,San Diego
291268,Poway
291269,Poway
291270,Spring Valley
291285,San Marcos
291299,San Diego
291306,San Diego
291316,San Diego
291319,Santee
291328,San Diego
291329,San Diego
291332,San Diego
291333,San Diego
291342,San Diego
291343,San Diego
291348,Chula Vista
291365,San Diego
291379,Chula Vista
291382,Chula Vista
291395,Carlsbad
291397,San Diego
291419,San Diego
291421,Poway
291427,San Diego
291428,San Diego
291429,San Diego
291430,El Cajon
291434,San Diego
291452,San Diego
291455,La Jolla
291456,Chula Vista
291473,San Diego
